0.000000	0
0.002441	0
0.004883	2
0.007324	0
0.009766	0
0.012207	0
0.014648	0
0.017090	2
0.019531	1
0.021973	0
0.024414	1
0.026855	0
0.029297	0
0.031738	0
0.034180	0
0.036621	0
0.039062	1
0.041504	1
0.043945	1
0.046387	0
0.048828	1
0.051270	2
0.053711	0
0.056152	0
0.058594	1
0.061035	0
0.063477	0
0.065918	0
0.068359	0
0.070801	1
0.073242	0
0.075684	1
0.078125	3
0.080566	1
0.083008	1
0.085449	1
0.087891	0
0.090332	0
0.092773	0
0.095215	0
0.097656	1
0.100098	1
0.102539	0
0.104980	1
0.107422	0
0.109863	0
0.112305	2
0.114746	0
0.117188	1
0.119629	0
0.122070	1
0.124512	0
0.126953	0
0.129395	1
0.131836	0
0.134277	2
0.136719	0
0.139160	0
0.141602	0
0.144043	0
0.146484	1
0.148926	2
0.151367	2
0.153809	0
0.156250	0
0.158691	1
0.161133	0
0.163574	0
0.166016	0
0.168457	1
0.170898	1
0.173340	0
0.175781	0
0.178223	1
0.180664	1
0.183105	1
0.185547	0
0.187988	1
0.190430	0
0.192871	0
0.195312	0
0.197754	0
0.200195	1
0.202637	1
0.205078	0
0.207520	0
0.209961	0
0.212402	0
0.214844	1
0.217285	0
0.219727	0
0.222168	2
0.224609	0
0.227051	1
0.229492	1
0.231934	0
0.234375	0
0.236816	0
0.239258	0
0.241699	0
0.244141	0
0.246582	1
0.249023	0
0.251465	1
0.253906	0
0.256348	0
0.258789	0
0.261230	0
0.263672	1
0.266113	0
0.268555	0
0.270996	0
0.273438	0
0.275879	0
0.278320	0
0.280762	0
0.283203	1
0.285645	0
0.288086	0
0.290527	0
0.292969	0
0.295410	0
0.297852	0
0.300293	0
0.302734	0
0.305176	0
0.307617	0
0.310059	0
0.312500	1
0.314941	0
0.317383	0
0.319824	0
0.322266	0
0.324707	1
0.327148	0
0.329590	0
0.332031	0
0.334473	1
0.336914	0
0.339355	0
0.341797	0
0.344238	0
0.346680	0
0.349121	1
0.351562	0
0.354004	0
0.356445	0
0.358887	0
0.361328	1
0.363770	0
0.366211	0
0.368652	0
0.371094	0
0.373535	0
0.375977	0
0.378418	0
0.380859	0
0.383301	1
0.385742	0
0.388184	0
0.390625	0
0.393066	0
0.395508	2
0.397949	0
0.400391	0
0.402832	0
0.405273	0
0.407715	1
0.410156	0
0.412598	0
0.415039	0
0.417480	0
0.419922	1
0.422363	0
0.424805	0
0.427246	0
0.429688	0
0.432129	0
0.434570	0
0.437012	1
0.439453	0
0.441895	1
0.444336	2
0.446777	0
0.449219	0
0.451660	1
0.454102	0
0.456543	0
0.458984	0
0.461426	2
0.463867	0
0.466309	1
0.468750	0
0.471191	1
0.473633	1
0.476074	0
0.478516	1
0.480957	2
0.483398	0
0.485840	0
0.488281	1
0.490723	1
0.493164	0
0.495605	0
0.498047	0
0.500488	0
0.502930	1
0.505371	0
0.507812	0
0.510254	1
0.512695	0
0.515137	1
0.517578	0
0.520020	0
0.522461	0
0.524902	1
0.527344	0
0.529785	1
0.532227	0
0.534668	0
0.537109	1
0.539551	2
0.541992	0
0.544434	1
0.546875	2
0.549316	0
0.551758	1
0.554199	0
0.556641	0
0.559082	1
0.561523	0
0.563965	2
0.566406	2
0.568848	1
0.571289	1
0.573730	0
0.576172	0
0.578613	0
0.581055	1
0.583496	0
0.585938	0
0.588379	1
0.590820	0
0.593262	0
0.595703	0
0.598145	1
0.600586	0
0.603027	1
0.605469	0
0.607910	1
0.610352	0
0.612793	1
0.615234	0
0.617676	0
0.620117	4
0.622559	1
0.625000	0
0.627441	1
0.629883	0
0.632324	1
0.634766	0
0.637207	0
0.639648	1
0.642090	0
0.644531	0
0.646973	2
0.649414	0
0.651855	0
0.654297	0
0.656738	2
0.659180	1
0.661621	0
0.664062	0
0.666504	0
0.668945	0
0.671387	0
0.673828	1
0.676270	1
0.678711	0
0.681152	0
0.683594	0
0.686035	0
0.688477	0
0.690918	2
0.693359	2
0.695801	0
0.698242	0
0.700684	0
0.703125	0
0.705566	0
0.708008	1
0.710449	1
0.712891	1
0.715332	0
0.717773	0
0.720215	1
0.722656	1
0.725098	1
0.727539	1
0.729980	0
0.732422	0
0.734863	0
0.737305	1
0.739746	0
0.742188	2
0.744629	2
0.747070	1
0.749512	0
0.751953	1
0.754395	1
0.756836	0
0.759277	0
0.761719	1
0.764160	1
0.766602	1
0.769043	2
0.771484	1
0.773926	0
0.776367	0
0.778809	0
0.781250	1
0.783691	0
0.786133	2
0.788574	0
0.791016	2
0.793457	0
0.795898	0
0.798340	0
0.800781	1
0.803223	1
0.805664	0
0.808105	2
0.810547	1
0.812988	2
0.815430	0
0.817871	0
0.820312	1
0.822754	1
0.825195	2
0.827637	0
0.830078	0
0.832520	0
0.834961	2
0.837402	1
0.839844	1
0.842285	0
0.844727	1
0.847168	0
0.849609	1
0.852051	0
0.854492	2
0.856934	1
0.859375	1
0.861816	0
0.864258	0
0.866699	1
0.869141	0
0.871582	1
0.874023	0
0.876465	0
0.878906	0
0.881348	0
0.883789	1
0.886230	2
0.888672	0
0.891113	1
0.893555	2
0.895996	1
0.898438	0
0.900879	1
0.903320	0
0.905762	1
0.908203	0
0.910645	0
0.913086	1
0.915527	1
0.917969	3
0.920410	2
0.922852	0
0.925293	1
0.927734	0
0.930176	0
0.932617	0
0.935059	1
0.937500	0
0.939941	0
0.942383	1
0.944824	1
0.947266	0
0.949707	1
0.952148	1
0.954590	0
0.957031	1
0.959473	0
0.961914	1
0.964355	2
0.966797	0
0.969238	1
0.971680	1
0.974121	1
0.976562	3
0.979004	0
0.981445	2
0.983887	0
0.986328	1
0.988770	1
0.991211	0
0.993652	0
0.996094	3
0.998535	1
1.000977	2
1.003418	0
1.005859	1
1.008301	1
1.010742	1
1.013184	1
1.015625	0
1.018066	1
1.020508	4
1.022949	0
1.025391	3
1.027832	0
1.030273	4
1.032715	0
1.035156	1
1.037598	2
1.040039	0
1.042480	2
1.044922	1
1.047363	0
1.049805	1
1.052246	0
1.054688	1
1.057129	1
1.059570	0
1.062012	2
1.064453	2
1.066895	2
1.069336	0
1.071777	0
1.074219	0
1.076660	0
1.079102	1
1.081543	0
1.083984	0
1.086426	1
1.088867	0
1.091309	0
1.093750	1
1.096191	0
1.098633	3
1.101074	1
1.103516	4
1.105957	0
1.108398	1
1.110840	2
1.113281	0
1.115723	1
1.118164	0
1.120605	1
1.123047	1
1.125488	2
1.127930	0
1.130371	2
1.132812	1
1.135254	1
1.137695	0
1.140137	5
1.142578	1
1.145020	1
1.147461	0
1.149902	1
1.152344	0
1.154785	1
1.157227	2
1.159668	0
1.162109	0
1.164551	2
1.166992	1
1.169434	0
1.171875	0
