 1.6781      9.4070e-11
 1.7979      4.0900e-11
 1.7979      3.6810e-11
 1.7979      3.2720e-11
 1.7979      2.8630e-11
 1.7979      2.4540e-11
 1.7979      2.0450e-11
 1.7979      1.6360e-11
 1.7979      1.2270e-11
 1.7979      8.1800e-12
 1.9178      2.4540e-11
 1.9178      2.0450e-11
 1.9178      1.6360e-11
 1.9178      1.2270e-11
 1.9178      8.1800e-12
 1.9178      2.8630e-11
 1.9178      3.2720e-11
 1.9178      3.6810e-11
 1.9178      4.0900e-11
 1.9178      4.4990e-11
 1.9178      4.9080e-11
 1.9178      5.3170e-11
 1.9178      5.7260e-11
 1.9178      6.1350e-11
 1.9178      6.5440e-11
 1.9178      6.9530e-11
 1.9178      7.3620e-11
 1.9178      7.7710e-11
 1.9178      8.1800e-11
 1.9178      8.5890e-11
 1.9178      8.9980e-11
 1.9178      9.4070e-11
 1.9178      9.8160e-11
 1.9178      1.0225e-10
 1.9178      1.0634e-10
 1.9178      1.1043e-10
 1.9178      1.1452e-10
 1.9178      1.1861e-10
 1.9178      1.2270e-10
 1.9178      1.2679e-10
 1.9178      1.3088e-10
 1.9178      1.3497e-10
 1.9178      1.3906e-10
 1.9178      1.4315e-10
 1.9178      1.4724e-10
 1.9178      1.5133e-10
 1.9178      1.5542e-10
 1.9178      1.5951e-10
 1.9178      1.6360e-10
 1.9178      1.6769e-10
 1.9178      1.7178e-10
 1.9178      1.7587e-10
 1.9178      1.7996e-10
 1.9178      1.8405e-10
 1.9178      1.8814e-10
 1.9178      1.9223e-10
 1.9178      1.9632e-10
 1.9178      2.0041e-10
 1.9178      2.0450e-10
 1.9178      2.0859e-10
 1.9178      2.1268e-10
 1.9178      2.1677e-10
 1.9178      2.2086e-10
 1.9178      2.2495e-10
 1.9178      2.2904e-10
 1.9178      2.3313e-10
 1.9178      2.3722e-10
 1.9178      2.4131e-10
 1.9178      2.4540e-10
 1.9178      2.4949e-10
 1.9178      2.5358e-10
 1.9178      2.5767e-10
 1.9178      2.6176e-10
 1.9178      2.6585e-10
 1.9178      2.6994e-10
 2.0377      1.3906e-10
 2.0377      1.3497e-10
 2.0377      1.3088e-10
 2.0377      1.2679e-10
 2.0377      1.2270e-10
 2.0377      1.1861e-10
 2.0377      1.1452e-10
 2.0377      1.1043e-10
 2.0377      1.0634e-10
 2.0377      1.0225e-10
 2.0377      9.8160e-11
 2.0377      9.4070e-11
 2.0377      8.9980e-11
 2.0377      8.5890e-11
 2.0377      8.1800e-11
 2.0377      7.7710e-11
 2.0377      7.3620e-11
 2.0377      6.9530e-11
 2.0377      6.5440e-11
 2.0377      6.1350e-11
 2.0377      5.7260e-11
 2.0377      5.3170e-11
 2.0377      4.9080e-11
 2.0377      4.4990e-11
 2.0377      4.0900e-11
 2.0377      3.6810e-11
 2.0377      3.2720e-11
 2.0377      1.6360e-11
 2.0377      1.2270e-11
 2.0377      8.1800e-12
 2.0377      1.4315e-10
 2.0377      1.4724e-10
 2.0377      1.5133e-10
 2.0377      1.5542e-10
 2.0377      1.5951e-10
 2.0377      1.6360e-10
 2.0377      1.6769e-10
 2.0377      1.7178e-10
 2.0377      1.7587e-10
 2.0377      1.7996e-10
 2.0377      1.8405e-10
 2.0377      1.8814e-10
 2.0377      1.9223e-10
 2.0377      1.9632e-10
 2.0377      2.0041e-10
 2.0377      2.0450e-10
 2.0377      2.0859e-10
 2.0377      2.1268e-10
 2.0377      2.1677e-10
 2.0377      2.2086e-10
 2.0377      2.2495e-10
 2.0377      2.2904e-10
 2.0377      2.3313e-10
 2.0377      2.3722e-10
 2.0377      2.4131e-10
 2.0377      2.4540e-10
 2.0377      2.4949e-10
 2.0377      2.5358e-10
 2.0377      2.5767e-10
 2.0377      2.6176e-10
 2.0377      2.6585e-10
 2.0377      2.6994e-10
 2.0377      2.7403e-10
 2.0377      2.7812e-10
 2.0377      2.8221e-10
 2.0377      2.8630e-10
 2.0377      2.9039e-10
 2.0377      2.9448e-10
 2.0377      2.9857e-10
 2.0377      3.0266e-10
 2.0377      3.0675e-10
 2.0377      3.1084e-10
 2.0377      3.1493e-10
 2.0377      3.1902e-10
 2.0377      3.2311e-10
 2.0377      3.2720e-10
 2.0377      3.3129e-10
 2.0377      3.3538e-10
 2.0377      3.3947e-10
 2.0377      3.4356e-10
 2.0377      3.4765e-10
 2.0377      3.5174e-10
 2.0377      3.5583e-10
 2.0377      3.5992e-10
 2.0377      3.6401e-10
 2.0377      3.6810e-10
 2.0377      3.7219e-10
 2.0377      3.7628e-10
 2.0377      3.8037e-10
 2.0377      3.8446e-10
 2.0377      3.8855e-10
 2.0377      3.9264e-10
 2.0377      3.9673e-10
 2.0377      4.0082e-10
 2.0377      4.0491e-10
 2.0377      4.0900e-10
 2.0377      4.1309e-10
 2.0377      4.1718e-10
 2.0377      4.2127e-10
 2.0377      4.2536e-10
 2.0377      4.2945e-10
 2.0377      4.3354e-10
 2.0377      4.3763e-10
 2.0377      4.4172e-10
 2.0377      4.4581e-10
 2.0377      4.4990e-10
 2.0377      4.5399e-10
 2.0377      4.5808e-10
 2.0377      4.6217e-10
 2.0377      4.6626e-10
 2.0377      4.7035e-10
 2.0377      4.7444e-10
 2.0377      4.7853e-10
 2.0377      4.8262e-10
 2.0377      4.8671e-10
 2.0377      4.9080e-10
 2.0377      4.9489e-10
 2.0377      4.9898e-10
 2.0377      5.0307e-10
 2.0377      5.0716e-10
 2.0377      5.1125e-10
 2.0377      5.1534e-10
 2.0377      5.1943e-10
 2.0377      5.2352e-10
 2.0377      5.2761e-10
 2.0377      5.3170e-10
 2.0377      5.3579e-10
 2.0377      5.3988e-10
 2.0377      5.4397e-10
 2.0377      5.4806e-10
 2.0377      5.5215e-10
 2.0377      5.5624e-10
 2.0377      5.6033e-10
 2.0377      5.6442e-10
 2.0377      5.6851e-10
 2.0377      5.7260e-10
 2.0377      5.7669e-10
 2.0377      5.8078e-10
 2.0377      5.8487e-10
 2.0377      5.8896e-10
 2.0377      5.9305e-10
 2.0377      5.9714e-10
 2.0377      6.0123e-10
 2.0377      6.0532e-10
 2.0377      6.0941e-10
 2.0377      6.1350e-10
 2.0377      6.1759e-10
 2.0377      6.2168e-10
 2.0377      6.2577e-10
 2.0377      6.2986e-10
 2.0377      6.3395e-10
 2.0377      6.3804e-10
 2.0377      6.4213e-10
 2.0377      6.4622e-10
 2.0377      6.5031e-10
 2.0377      6.5440e-10
 2.0377      6.5849e-10
 2.0377      6.6258e-10
 2.0377      6.6667e-10
 2.0377      6.7076e-10
 2.0377      6.7485e-10
 2.0377      6.7894e-10
 2.0377      6.8303e-10
 2.1575      3.5174e-10
 2.1575      3.4765e-10
 2.1575      3.4356e-10
 2.1575      3.3947e-10
 2.1575      3.3538e-10
 2.1575      3.3129e-10
 2.1575      3.2720e-10
 2.1575      3.2311e-10
 2.1575      3.1902e-10
 2.1575      3.1493e-10
 2.1575      3.1084e-10
 2.1575      3.0675e-10
 2.1575      3.0266e-10
 2.1575      2.9857e-10
 2.1575      2.9448e-10
 2.1575      2.9039e-10
 2.1575      2.8630e-10
 2.1575      2.8221e-10
 2.1575      2.7812e-10
 2.1575      2.7403e-10
 2.1575      3.5583e-10
 2.1575      3.5992e-10
 2.1575      3.6401e-10
 2.1575      3.6810e-10
 2.1575      3.7219e-10
 2.1575      3.7628e-10
 2.1575      3.8037e-10
 2.1575      3.8446e-10
 2.1575      3.8855e-10
 2.1575      3.9264e-10
 2.1575      3.9673e-10
 2.1575      4.0082e-10
 2.1575      4.0491e-10
 2.1575      4.0900e-10
 2.1575      4.1309e-10
 2.1575      4.1718e-10
 2.1575      4.2127e-10
 2.1575      4.2536e-10
 2.1575      4.2945e-10
 2.1575      4.3354e-10
 2.1575      4.3763e-10
 2.1575      4.4172e-10
 2.1575      4.4581e-10
 2.1575      4.4990e-10
 2.1575      4.5399e-10
 2.1575      4.5808e-10
 2.1575      4.6217e-10
 2.1575      4.6626e-10
 2.1575      4.7035e-10
 2.1575      4.7444e-10
 2.1575      4.7853e-10
 2.1575      4.8262e-10
 2.1575      4.8671e-10
 2.1575      4.9080e-10
 2.1575      4.9489e-10
 2.1575      4.9898e-10
 2.1575      5.0307e-10
 2.1575      5.0716e-10
 2.1575      5.1125e-10
 2.1575      5.1534e-10
 2.1575      5.1943e-10
 2.1575      5.2352e-10
 2.1575      5.2761e-10
 2.1575      5.3170e-10
 2.1575      5.3579e-10
 2.1575      5.3988e-10
 2.1575      5.4397e-10
 2.1575      5.4806e-10
 2.1575      5.5215e-10
 2.1575      5.5624e-10
 2.1575      5.6033e-10
 2.1575      5.6442e-10
 2.1575      5.6851e-10
 2.1575      5.7260e-10
 2.1575      5.7669e-10
 2.1575      5.8078e-10
 2.1575      5.8487e-10
 2.1575      5.8896e-10
 2.1575      5.9305e-10
 2.1575      5.9714e-10
 2.1575      6.0123e-10
 2.1575      6.0532e-10
 2.1575      6.0941e-10
 2.1575      6.1350e-10
 2.1575      6.1759e-10
 2.1575      6.2168e-10
 2.1575      6.2577e-10
 2.1575      6.2986e-10
 2.1575      6.3395e-10
 2.1575      6.3804e-10
 2.1575      6.4213e-10
 2.1575      6.4622e-10
 2.1575      6.5031e-10
 2.1575      6.5440e-10
 2.1575      6.5849e-10
 2.1575      6.6258e-10
 2.1575      6.6667e-10
 2.1575      6.7076e-10
 2.1575      6.7485e-10
 2.1575      6.7894e-10
 2.1575      6.8303e-10
 2.1575      6.8712e-10
 2.1575      6.9121e-10
 2.1575      6.9530e-10
 2.1575      6.9939e-10
 2.1575      7.0348e-10
 2.1575      7.0757e-10
 2.1575      7.1166e-10
 2.1575      7.1575e-10
 2.1575      7.1984e-10
 2.1575      7.2393e-10
 2.1575      7.2802e-10
 2.1575      7.3211e-10
 2.1575      7.3620e-10
 2.1575      7.4029e-10
 2.1575      7.4438e-10
 2.1575      7.4847e-10
 2.1575      7.5256e-10
 2.1575      7.5665e-10
 2.1575      7.6074e-10
 2.1575      7.6483e-10
 2.1575      7.6892e-10
 2.1575      7.7301e-10
 2.1575      7.7710e-10
 2.1575      7.8119e-10
 2.1575      7.8528e-10
 2.1575      7.8937e-10
 2.1575      7.9346e-10
 2.1575      7.9755e-10
 2.1575      8.0164e-10
 2.1575      8.0573e-10
 2.1575      8.0982e-10
 2.1575      8.1391e-10
 2.1575      8.1800e-10
 2.1575      8.2209e-10
 2.1575      8.3845e-10
 2.1575      8.4254e-10
 2.1575      8.4663e-10
 2.1575      8.5072e-10
 2.1575      8.5481e-10
 2.1575      8.5890e-10
 2.1575      8.6299e-10
 2.1575      8.6708e-10
 2.1575      8.7117e-10
 2.1575      8.7526e-10
 2.1575      8.7935e-10
 2.1575      8.8344e-10
 2.1575      8.8753e-10
 2.1575      8.9162e-10
 2.1575      8.9571e-10
 2.1575      8.9980e-10
 2.1575      9.0389e-10
 2.1575      9.0798e-10
 2.1575      9.1207e-10
 2.1575      9.1616e-10
 2.1575      9.2025e-10
 2.1575      9.2434e-10
 2.1575      9.2843e-10
 2.1575      9.3252e-10
 2.1575      9.3661e-10
 2.1575      9.4070e-10
 2.1575      9.4479e-10
 2.1575      9.4888e-10
 2.1575      9.5297e-10
 2.1575      9.5706e-10
 2.1575      9.6115e-10
 2.1575      9.6524e-10
 2.1575      9.6933e-10
 2.1575      9.7342e-10
 2.1575      9.7751e-10
 2.1575      9.8160e-10
 2.2774      6.7894e-10
 2.2774      6.8303e-10
 2.2774      6.8712e-10
 2.2774      6.9121e-10
 2.2774      6.9530e-10
 2.2774      6.9939e-10
 2.2774      7.0348e-10
 2.2774      7.0757e-10
 2.2774      7.1166e-10
 2.2774      7.1575e-10
 2.2774      7.1984e-10
 2.2774      7.2393e-10
 2.2774      7.2802e-10
 2.2774      7.3211e-10
 2.2774      7.3620e-10
 2.2774      7.4029e-10
 2.2774      7.4438e-10
 2.2774      7.4847e-10
 2.2774      7.5256e-10
 2.2774      7.5665e-10
 2.2774      7.6074e-10
 2.2774      7.6483e-10
 2.2774      7.6892e-10
 2.2774      7.7301e-10
 2.2774      7.7710e-10
 2.2774      7.8119e-10
 2.2774      7.8528e-10
 2.2774      7.8937e-10
 2.2774      7.9346e-10
 2.2774      7.9755e-10
 2.2774      8.0164e-10
 2.2774      8.0573e-10
 2.2774      8.0982e-10
 2.2774      8.1391e-10
 2.2774      8.1800e-10
 2.2774      8.2209e-10
 2.2774      8.2618e-10
 2.2774      8.3027e-10
 2.2774      8.3436e-10
 2.2774      8.3845e-10
 2.2774      8.4254e-10
 2.2774      8.4663e-10
 2.2774      8.5072e-10
 2.2774      8.5481e-10
 2.2774      8.5890e-10
 2.2774      8.6299e-10
 2.2774      8.6708e-10
 2.2774      8.7117e-10
 2.2774      8.7526e-10
 2.2774      8.7935e-10
 2.2774      8.8344e-10
 2.2774      8.8753e-10
 2.2774      8.9162e-10
 2.2774      8.9571e-10
 2.2774      8.9980e-10
 2.2774      9.0389e-10
 2.2774      9.0798e-10
 2.2774      9.1207e-10
 2.2774      9.1616e-10
 2.2774      9.2025e-10
 2.2774      9.2434e-10
 2.2774      9.2843e-10
 2.2774      9.3252e-10
 2.2774      9.3661e-10
 2.2774      9.4070e-10
 2.2774      9.4479e-10
 2.2774      9.4888e-10
 2.2774      9.5297e-10
 2.2774      9.5706e-10
 2.2774      9.6115e-10
 2.2774      9.6524e-10
 2.2774      9.6933e-10
 2.2774      9.7342e-10
 2.2774      9.7751e-10
 2.2774      9.8160e-10
 2.2774      9.8569e-10
 2.2774      9.8978e-10
 2.2774      9.9387e-10
 2.2774      9.9796e-10
 2.2774      1.0020e-09
 2.2774      1.0061e-09
 2.2774      1.0102e-09
 2.2774      1.0143e-09
 2.2774      1.0184e-09
 2.2774      1.0225e-09
 2.2774      1.0266e-09
 2.2774      1.0307e-09
 2.2774      1.0348e-09
 2.2774      1.0389e-09
 2.2774      1.0429e-09
 2.2774      1.0470e-09
 2.2774      1.0511e-09
 2.2774      1.0552e-09
 2.2774      1.0593e-09
 2.2774      1.0634e-09
 2.2774      1.0675e-09
 2.2774      1.0716e-09
 2.2774      1.0757e-09
 2.3973      9.1207e-10
 2.3973      9.1616e-10
 2.3973      9.2025e-10
 2.3973      9.2434e-10
 2.3973      9.2843e-10
 2.3973      9.3252e-10
 2.3973      9.3661e-10
 2.3973      9.4070e-10
 2.3973      9.4479e-10
 2.3973      9.4888e-10
 2.3973      9.5297e-10
 2.3973      9.5706e-10
 2.3973      9.6115e-10
 2.3973      9.6524e-10
 2.3973      9.6933e-10
 2.3973      9.7342e-10
 2.3973      9.7751e-10
 2.3973      9.8160e-10
 2.3973      9.8569e-10
 2.3973      9.8978e-10
 2.3973      9.9387e-10
 2.3973      9.9796e-10
 2.3973      1.0020e-09
 2.3973      1.0061e-09
 2.3973      1.0102e-09
 2.3973      1.0143e-09
 2.3973      1.0184e-09
 2.3973      1.0225e-09
 2.3973      1.0266e-09
 2.3973      1.0307e-09
 2.3973      1.0348e-09
 2.3973      1.0389e-09
 2.3973      1.0429e-09
 2.3973      1.0470e-09
 2.3973      1.0511e-09
 2.3973      1.0552e-09
 2.3973      1.0593e-09
 2.3973      1.0634e-09
 2.3973      1.0675e-09
 2.3973      1.0716e-09
 2.3973      1.0757e-09
 2.3973      1.0798e-09
 2.5171      9.9387e-10
 2.5171      9.8978e-10
 2.5171      9.8569e-10
 2.5171      9.8160e-10
 2.5171      9.7751e-10
 2.5171      9.7342e-10
 2.5171      9.6933e-10
 2.5171      9.6524e-10
 2.5171      9.6115e-10
 2.5171      9.5706e-10
 2.5171      9.5297e-10
 2.5171      9.4888e-10
 2.5171      9.4479e-10
 2.5171      9.4070e-10
 2.5171      9.3661e-10
 2.5171      9.3252e-10
 2.5171      9.2843e-10
 2.5171      9.2434e-10
 2.5171      9.2025e-10
 2.5171      9.1616e-10
 2.5171      9.1207e-10
 2.5171      9.0798e-10
 2.5171      9.0389e-10
 2.5171      8.9980e-10
 2.5171      8.9571e-10
 2.5171      8.9162e-10
 2.5171      8.8753e-10
 2.5171      8.8344e-10
 2.5171      8.7935e-10
 2.5171      8.7526e-10
 2.5171      8.7117e-10
 2.5171      8.6708e-10
 2.5171      8.6299e-10
 2.5171      8.5890e-10
 2.5171      8.5481e-10
 2.5171      8.5072e-10
 2.5171      8.4663e-10
 2.5171      8.4254e-10
 2.5171      8.3845e-10
 2.5171      8.3436e-10
 2.5171      8.3027e-10
 2.5171      8.2618e-10
 2.5171      8.2209e-10
 2.5171      8.1800e-10
 2.5171      8.1391e-10
 2.5171      8.0982e-10
 2.5171      8.0573e-10
 2.5171      8.0164e-10
 2.5171      7.9755e-10
 2.5171      7.9346e-10
 2.5171      7.8937e-10
 2.5171      7.8528e-10
 2.5171      7.8119e-10
 2.5171      7.7710e-10
 2.5171      7.7301e-10
 2.5171      7.6892e-10
 2.5171      7.6483e-10
 2.5171      7.6074e-10
 2.5171      7.5665e-10
 2.5171      7.5256e-10
 2.5171      7.4847e-10
 2.5171      7.4438e-10
 2.5171      7.4029e-10
 2.5171      7.3620e-10
 2.5171      7.3211e-10
 2.5171      7.2802e-10
 2.5171      7.2393e-10
 2.5171      7.1984e-10
 2.5171      7.1575e-10
 2.5171      7.1166e-10
 2.5171      7.0757e-10
 2.5171      7.0348e-10
 2.5171      6.9939e-10
 2.5171      6.9530e-10
 2.5171      6.9121e-10
 2.5171      6.8712e-10
 2.5171      6.8303e-10
 2.5171      6.7894e-10
 2.5171      6.7485e-10
 2.5171      6.7076e-10
 2.5171      6.6667e-10
 2.5171      6.6258e-10
 2.5171      6.5849e-10
 2.5171      6.5440e-10
 2.5171      6.5031e-10
 2.5171      6.4622e-10
 2.5171      6.4213e-10
 2.5171      6.3804e-10
 2.5171      6.3395e-10
 2.5171      6.2986e-10
 2.5171      6.2577e-10
 2.5171      6.2168e-10
 2.5171      6.1759e-10
 2.5171      6.1350e-10
 2.5171      6.0941e-10
 2.5171      9.9796e-10
 2.5171      1.0020e-09
 2.5171      1.0061e-09
 2.5171      1.0102e-09
 2.5171      1.0143e-09
 2.5171      1.0184e-09
 2.5171      1.0225e-09
 2.5171      1.0266e-09
 2.5171      1.0307e-09
 2.5171      1.0348e-09
 2.5171      1.0389e-09
 2.5171      1.0429e-09
 2.5171      1.0470e-09
 2.5171      1.0511e-09
 2.5171      1.0552e-09
 2.5171      1.0593e-09
 2.5171      1.0634e-09
 2.6370      8.3436e-10
 2.6370      8.3027e-10
 2.6370      8.2618e-10
 2.6370      8.2209e-10
 2.6370      8.1800e-10
 2.6370      8.1391e-10
 2.6370      8.0982e-10
 2.6370      8.0573e-10
 2.6370      8.0164e-10
 2.6370      7.9755e-10
 2.6370      7.9346e-10
 2.6370      7.8937e-10
 2.6370      7.8528e-10
 2.6370      7.8119e-10
 2.6370      7.7710e-10
 2.6370      7.7301e-10
 2.6370      7.6892e-10
 2.6370      7.6483e-10
 2.6370      7.6074e-10
 2.6370      7.5665e-10
 2.6370      7.5256e-10
 2.6370      7.4847e-10
 2.6370      7.4438e-10
 2.6370      7.4029e-10
 2.6370      7.3620e-10
 2.6370      7.3211e-10
 2.6370      7.2802e-10
 2.6370      7.2393e-10
 2.6370      7.1984e-10
 2.6370      7.1575e-10
 2.6370      7.1166e-10
 2.6370      7.0757e-10
 2.6370      7.0348e-10
 2.6370      6.9939e-10
 2.6370      6.9530e-10
 2.6370      6.9121e-10
 2.6370      6.8712e-10
 2.6370      6.8303e-10
 2.6370      6.7894e-10
 2.6370      6.7485e-10
 2.6370      6.7076e-10
 2.6370      6.6667e-10
 2.6370      6.6258e-10
 2.6370      6.5849e-10
 2.6370      6.5440e-10
 2.6370      6.5031e-10
 2.6370      6.4622e-10
 2.6370      6.4213e-10
 2.6370      6.3804e-10
 2.6370      6.3395e-10
 2.6370      6.2986e-10
 2.6370      6.2577e-10
 2.6370      6.2168e-10
 2.6370      6.1759e-10
 2.6370      6.1350e-10
 2.6370      6.0941e-10
 2.6370      6.0532e-10
 2.6370      6.0123e-10
 2.6370      5.9714e-10
 2.6370      5.9305e-10
 2.6370      5.8896e-10
 2.6370      5.8487e-10
 2.6370      5.8078e-10
 2.6370      5.7669e-10
 2.6370      5.7260e-10
 2.6370      5.6851e-10
 2.6370      5.6442e-10
 2.6370      5.6033e-10
 2.6370      5.5624e-10
 2.6370      5.5215e-10
 2.6370      5.4806e-10
 2.6370      5.4397e-10
 2.6370      5.3988e-10
 2.6370      5.3579e-10
 2.6370      5.3170e-10
 2.6370      5.2761e-10
 2.6370      5.2352e-10
 2.6370      5.1943e-10
 2.6370      5.1534e-10
 2.6370      5.1125e-10
 2.6370      5.0716e-10
 2.6370      5.0307e-10
 2.6370      4.9898e-10
 2.6370      4.9489e-10
 2.6370      4.9080e-10
 2.6370      4.8671e-10
 2.6370      4.8262e-10
 2.6370      4.7853e-10
 2.6370      4.7444e-10
 2.6370      4.7035e-10
 2.6370      4.6626e-10
 2.6370      4.6217e-10
 2.6370      4.5808e-10
 2.6370      4.5399e-10
 2.6370      4.4990e-10
 2.6370      4.4581e-10
 2.6370      4.4172e-10
 2.6370      4.3763e-10
 2.6370      4.3354e-10
 2.6370      4.2945e-10
 2.6370      4.2536e-10
 2.6370      4.2127e-10
 2.6370      4.1718e-10
 2.6370      4.1309e-10
 2.6370      4.0900e-10
 2.6370      4.0491e-10
 2.6370      4.0082e-10
 2.6370      3.9673e-10
 2.6370      3.9264e-10
 2.6370      3.8855e-10
 2.6370      3.8446e-10
 2.6370      3.8037e-10
 2.6370      3.7628e-10
 2.6370      3.7219e-10
 2.6370      3.6810e-10
 2.6370      3.6401e-10
 2.6370      3.5992e-10
 2.6370      3.5583e-10
 2.6370      3.5174e-10
 2.6370      3.4765e-10
 2.6370      3.4356e-10
 2.6370      3.3947e-10
 2.6370      3.3538e-10
 2.6370      3.3129e-10
 2.6370      3.2720e-10
 2.6370      3.2311e-10
 2.6370      3.1902e-10
 2.6370      3.1493e-10
 2.6370      3.1084e-10
 2.6370      3.0675e-10
 2.6370      3.0266e-10
 2.6370      2.9857e-10
 2.6370      2.9448e-10
 2.6370      2.9039e-10
 2.6370      2.8630e-10
 2.6370      2.8221e-10
 2.6370      2.7812e-10
 2.6370      2.7403e-10
 2.6370      2.6994e-10
 2.6370      2.6585e-10
 2.6370      2.6176e-10
 2.6370      2.5767e-10
 2.6370      2.5358e-10
 2.6370      2.4949e-10
 2.6370      2.4540e-10
 2.6370      2.4131e-10
 2.6370      2.3722e-10
 2.6370      2.3313e-10
 2.6370      2.2904e-10
 2.6370      2.2495e-10
 2.6370      2.2086e-10
 2.6370      2.1677e-10
 2.6370      2.1268e-10
 2.6370      2.0859e-10
 2.6370      2.0450e-10
 2.6370      2.0041e-10
 2.6370      1.9632e-10
 2.6370      1.9223e-10
 2.6370      1.8814e-10
 2.6370      1.8405e-10
 2.6370      1.7996e-10
 2.6370      1.7587e-10
 2.6370      1.7178e-10
 2.6370      1.6769e-10
 2.6370      1.6360e-10
 2.6370      1.5951e-10
 2.6370      1.5542e-10
 2.6370      1.5133e-10
 2.6370      1.4724e-10
 2.6370      1.4315e-10
 2.6370      1.3906e-10
 2.6370      8.3845e-10
 2.6370      8.4254e-10
 2.6370      8.4663e-10
 2.6370      8.5072e-10
 2.6370      8.5481e-10
 2.6370      8.5890e-10
 2.6370      8.6299e-10
 2.6370      8.6708e-10
 2.6370      8.7117e-10
 2.6370      8.7526e-10
 2.6370      8.7935e-10
 2.6370      8.8344e-10
 2.6370      8.8753e-10
 2.6370      8.9162e-10
 2.6370      8.9571e-10
 2.6370      8.9980e-10
 2.6370      9.0389e-10
 2.6370      9.0798e-10
 2.7568      5.2352e-10
 2.7568      5.1943e-10
 2.7568      5.1534e-10
 2.7568      5.1125e-10
 2.7568      5.0716e-10
 2.7568      5.0307e-10
 2.7568      4.9898e-10
 2.7568      4.9489e-10
 2.7568      4.9080e-10
 2.7568      4.8671e-10
 2.7568      4.8262e-10
 2.7568      4.7853e-10
 2.7568      4.7444e-10
 2.7568      4.7035e-10
 2.7568      4.6626e-10
 2.7568      4.6217e-10
 2.7568      4.5808e-10
 2.7568      4.5399e-10
 2.7568      4.4990e-10
 2.7568      4.4581e-10
 2.7568      4.4172e-10
 2.7568      4.3763e-10
 2.7568      4.3354e-10
 2.7568      4.2945e-10
 2.7568      4.2536e-10
 2.7568      4.2127e-10
 2.7568      4.1718e-10
 2.7568      4.1309e-10
 2.7568      4.0900e-10
 2.7568      4.0491e-10
 2.7568      4.0082e-10
 2.7568      3.9673e-10
 2.7568      3.9264e-10
 2.7568      3.8855e-10
 2.7568      3.8446e-10
 2.7568      3.8037e-10
 2.7568      3.7628e-10
 2.7568      3.7219e-10
 2.7568      3.6810e-10
 2.7568      3.6401e-10
 2.7568      3.5992e-10
 2.7568      3.5583e-10
 2.7568      3.5174e-10
 2.7568      3.4765e-10
 2.7568      3.4356e-10
 2.7568      3.3947e-10
 2.7568      3.3538e-10
 2.7568      3.3129e-10
 2.7568      3.2720e-10
 2.7568      3.2311e-10
 2.7568      3.1902e-10
 2.7568      3.1493e-10
 2.7568      3.1084e-10
 2.7568      3.0675e-10
 2.7568      3.0266e-10
